customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
8372,15040.0,10.4405,B,Software developer,>5 years,MORTGAGE,50050.0,2015-07-01,0,Debt consolidation,11.0,2016-01-07,
8373,7920.0,8.5281,B,Accountant,>5 years,MORTGAGE,33000.0,2014-07-16,0,Home improvements,8.0,2015-03-10,
8374,13720.0,8.436399999999999,B,Statistician,>5 years,MORTGAGE,182000.0,2014-08-04,0,Other,31.0,2015-01-20,
8375,14100.0,8.9866,B,Civil Servant,>5 years,RENT,52800.0,2015-10-06,0,Debt consolidation,7.0,2016-01-07,
8376,7644.0,7.771,B,Civil Servant,<=5 years,MORTGAGE,28200.0,2015-10-12,0,Home improvements,4.0,2016-01-13,
8377,14880.0,18.8595,D,Nurse,>5 years,RENT,41850.0,2012-12-10,0,Debt consolidation,8.0,2014-12-09,
8378,6305.0,11.8776,B,Civil Servant,>5 years,OWNER,27600.0,2013-06-01,0,Debt consolidation,8.0,2014-10-16,
8379,12000.0,16.1271,D,Statistician,<=5 years,OWNER,43650.0,2014-10-04,0,Debt consolidation,16.0,2016-01-21,
8380,14454.0,7.3055,A,Civil Servant,<=5 years,RENT,33250.0,2014-08-12,0,Debt consolidation,14.0,2015-12-17,
8381,12480.0,9.1104,B,Software developer,<=5 years,MORTGAGE,46000.0,2015-02-04,0,Debt consolidation,12.0,2016-01-13,
8382,13650.0,10.7229,B,Taxi driver,>5 years,OWNER,67200.0,2015-02-06,0,Debt consolidation,31.0,2016-01-11,
8383,11880.0,14.3253,C,Accountant,>5 years,MORTGAGE,81180.0,2013-12-03,0,Debt consolidation,13.0,2014-12-27,
8384,6510.0,12.99,C,Accountant,<=5 years,OWNER,32300.0,2014-10-24,0,Debt consolidation,14.0,2016-01-24,
8385,33950.0,7.771,B,Dentist,<=5 years,MORTGAGE,137750.0,2015-10-09,0,Debt consolidation,24.0,2016-01-07,
8386,21390.0,5.9697000000000005,A,Statistician,>5 years,MORTGAGE,93100.0,2014-02-16,0,Debt consolidation,10.0,2015-09-25,
8387,21999.25,14.8707,D,Teacher,>5 years,RENT,71280.0,2015-01-11,0,Debt consolidation,16.0,2015-12-27,
8388,20790.0,21.8025,E,Accountant,>5 years,MORTGAGE,102193.98,2012-12-25,1,Other,10.0,2014-09-24,
8389,15000.0,19.1296,E,Secretary,<=5 years,RENT,37240.0,2014-10-10,0,Debt consolidation,24.0,2015-12-25,
8390,13860.0,14.023800000000001,C,Accountant,>5 years,MORTGAGE,36400.0,2014-12-23,0,Debt consolidation,9.0,2015-12-21,
8391,9500.0,14.2051,D,Civil Servant,>5 years,RENT,41769.0,2015-04-15,0,Debt consolidation,13.0,2016-01-16,
8392,4914.0,13.1037,B,Civil Servant,>5 years,OWNER,63480.0,2012-09-23,0,Other,9.0,2014-09-25,
8393,23000.0,18.99,E,Teacher,<=5 years,RENT,71145.0,2014-10-08,0,Debt consolidation,13.0,2015-08-24,
8394,10000.0,12.267000000000001,B,Software developer,<=5 years,RENT,59400.0,2013-08-11,0,Debt consolidation,15.0,2015-11-17,
8395,11520.0,14.16,C,Civil Servant,<=5 years,MORTGAGE,58420.0,2014-04-26,0,Home improvements,14.0,2016-01-03,
8396,31040.0,11.9286,C,Other,<=5 years,MORTGAGE,72540.0,2015-04-14,0,Debt consolidation,7.0,2015-12-01,
8397,7440.0,6.1006,A,Nurse,>5 years,MORTGAGE,77600.0,2014-10-25,0,Debt consolidation,17.0,2016-01-19,
8398,26532.0,12.2636,C,Bus driver,>5 years,MORTGAGE,62310.0,2015-03-06,0,Debt consolidation,9.0,2015-12-17,
8399,14137.75,17.2809,E,Statistician,>5 years,RENT,43000.0,2014-08-13,0,Debt consolidation,9.0,2016-01-17,
8400,20930.0,21.3275,E,Accountant,<=5 years,MORTGAGE,67680.0,2014-02-17,0,Debt consolidation,12.0,2015-12-05,
8401,4022.25,14.673399999999999,D,Accountant,<=5 years,RENT,26000.0,2015-08-23,1,Debt consolidation,7.0,2016-01-06,
8402,6000.0,12.3651,B,Dentist,>5 years,MORTGAGE,48015.0,2014-10-08,0,Other,12.0,2015-02-27,
8403,5580.0,9.845500000000001,B,Teacher,<=5 years,RENT,29016.0,2014-07-24,0,Debt consolidation,14.0,2016-01-23,
8404,32550.0,9.390600000000001,B,Civil Servant,>5 years,RENT,76800.0,2015-08-02,0,Debt consolidation,17.0,2016-01-25,
8405,7520.0,12.8856,C,Dentist,>5 years,RENT,28420.0,2014-02-04,0,Debt consolidation,7.0,2015-07-18,
8406,19600.0,9.8901,B,Dentist,<=5 years,OWNER,79050.0,2015-04-09,0,Debt consolidation,16.0,2016-01-27,
8407,4500.0,10.8801,B,Teacher,>5 years,RENT,70500.0,2014-07-18,0,Debt consolidation,9.0,2016-01-09,
8408,22560.0,11.5104,B,Bus driver,>5 years,MORTGAGE,109200.0,2013-10-25,0,Debt consolidation,19.0,2014-11-19,
8409,2880.0,5.6306,A,Statistician,<=5 years,MORTGAGE,90090.0,2011-05-22,0,Other,9.0,2014-06-24,
8410,14400.0,10.0009,B,Civil Servant,>5 years,MORTGAGE,52800.0,2013-11-14,1,Debt consolidation,15.0,2015-03-26,
8411,16920.0,17.5028,D,,,MORTGAGE,47500.0,2015-08-24,0,Debt consolidation,12.0,2016-01-10,
8412,9982.0,17.7504,E,Other,>5 years,MORTGAGE,36936.2,2015-11-14,0,Debt consolidation,8.0,2015-12-04,
8413,9700.0,11.8209,C,Teacher,>5 years,MORTGAGE,64860.0,2014-08-26,0,Debt consolidation,17.0,2015-05-02,
8414,960.0,11.4908,B,Bus driver,<=5 years,MORTGAGE,94760.0,2014-10-25,0,Other,8.0,2016-01-19,
8415,12000.0,11.1839,C,Bus driver,>5 years,MORTGAGE,82720.0,2015-04-17,0,Debt consolidation,11.0,2016-01-09,
8416,14400.0,19.700699999999998,D,Bus driver,>5 years,OWNER,65800.0,2013-07-01,0,Home improvements,13.0,2015-03-18,
8417,6633.0,9.8901,B,Taxi driver,<=5 years,OWNER,21850.0,2013-10-22,0,Home improvements,6.0,2016-01-17,
8418,10920.0,10.4923,B,Dentist,>5 years,RENT,55460.0,2015-03-22,0,Debt consolidation,14.0,2016-01-13,
8419,5940.0,12.2106,C,Civil Servant,<=5 years,RENT,49590.0,2014-11-13,0,Health,4.0,2015-05-26,
8420,14850.0,13.7908,C,Software developer,<=5 years,MORTGAGE,57040.0,2014-10-17,0,Debt consolidation,15.0,2015-12-13,
8421,4600.0,10.110800000000001,B,Civil Servant,<=5 years,RENT,34300.0,2015-10-25,0,Debt consolidation,6.0,2016-01-06,
8422,6440.0,7.3377,A,Other,<=5 years,MORTGAGE,95000.0,2015-11-22,0,Debt consolidation,9.0,2016-01-26,
8423,31490.0,9.6903,B,Software developer,>5 years,OWNER,73938.25,2015-07-03,0,Debt consolidation,12.0,2016-01-02,
8424,29735.0,17.9935,D,Statistician,>5 years,MORTGAGE,63576.24,2013-11-07,0,Debt consolidation,10.0,2016-01-10,
8425,1410.0,14.833499999999999,D,Software developer,<=5 years,RENT,29500.0,2010-08-02,0,Other,10.0,2012-02-07,
8426,23000.0,11.3199,B,Nurse,<=5 years,MORTGAGE,84600.0,2014-10-24,0,Debt consolidation,27.0,2016-01-18,
8427,6650.0,10.203,B,Taxi driver,<=5 years,MORTGAGE,42000.0,2011-01-15,0,Car purchase,6.0,2011-03-01,
8428,4650.0,8.8032,B,Taxi driver,<=5 years,RENT,34027.1,2015-04-13,0,Debt consolidation,12.0,2015-12-17,
8429,32650.0,19.19,E,Statistician,<=5 years,MORTGAGE,65320.0,2015-06-27,0,Debt consolidation,14.0,2016-01-24,
8430,18800.0,10.753599999999999,B,Dentist,<=5 years,RENT,61880.0,2015-02-12,0,Debt consolidation,15.0,2016-01-12,
8431,11760.0,24.2332,E,Bus driver,<=5 years,RENT,23280.0,2015-07-18,0,Debt consolidation,5.0,2015-12-18,
8432,15840.0,14.3451,C,Secretary,<=5 years,MORTGAGE,136500.0,2014-09-22,0,Debt consolidation,20.0,2016-01-14,
8433,2800.0,11.306799999999999,C,Bus driver,>5 years,MORTGAGE,67900.0,2015-07-19,0,Home improvements,9.0,2015-10-02,
8434,20868.0,11.4023,C,Nurse,<=5 years,MORTGAGE,122883.84,2009-06-17,0,Debt consolidation,11.0,2012-06-04,
8435,26600.0,13.840200000000001,C,Accountant,<=5 years,OWNER,63700.0,2014-09-13,0,Debt consolidation,23.0,2016-01-25,
8436,10780.0,7.2588,A,Taxi driver,>5 years,RENT,38220.0,2015-04-23,0,Debt consolidation,9.0,2016-01-15,
8437,5060.0,12.0442,C,Statistician,<=5 years,RENT,56400.0,2015-08-09,0,Debt consolidation,16.0,2015-12-15,
8438,7440.0,8.016399999999999,B,Statistician,<=5 years,RENT,35984.13,2015-10-19,0,Debt consolidation,10.0,2016-01-23,
8439,8730.0,11.260200000000001,B,Dentist,<=5 years,RENT,25608.0,2011-08-15,0,Other,10.0,2013-06-26,
8440,33950.0,20.5702,E,Dentist,>5 years,MORTGAGE,108780.0,2015-07-07,0,Debt consolidation,16.0,2016-01-11,
8441,15840.0,11.1839,C,Dentist,>5 years,MORTGAGE,167400.0,2015-10-10,0,Other,11.0,2016-01-12,
8442,11040.0,18.816,D,Other,>5 years,MORTGAGE,42393.6,2013-11-19,0,Debt consolidation,11.0,2015-09-09,
8443,24500.0,10.753599999999999,B,Dentist,<=5 years,OWNER,79200.0,2014-12-09,0,Debt consolidation,20.0,2016-01-08,
8444,11040.0,10.4405,B,Bus driver,>5 years,OWNER,50760.0,2015-11-08,0,Debt consolidation,12.0,2016-01-17,
8445,15000.0,14.65,C,Taxi driver,>5 years,OWNER,82450.0,2015-07-23,0,Debt consolidation,28.0,2016-01-17,
8446,8820.0,8.277000000000001,A,Secretary,>5 years,RENT,38272.0,2013-08-02,0,Debt consolidation,12.0,2016-01-21,
8447,18200.0,14.0231,D,Other,<=5 years,MORTGAGE,110880.0,2015-11-23,0,Debt consolidation,10.0,2016-01-21,
8448,29700.0,12.663499999999999,C,Taxi driver,>5 years,MORTGAGE,101850.0,2015-09-20,0,Debt consolidation,33.0,2016-01-23,
8449,6580.0,8.5281,B,Civil Servant,>5 years,MORTGAGE,68432.0,2015-11-03,0,Debt consolidation,12.0,2016-01-23,
8450,4650.0,8.933200000000001,B,Software developer,<=5 years,MORTGAGE,68250.0,2013-07-14,0,Debt consolidation,11.0,2014-07-17,
8451,17125.0,15.557,D,Bus driver,>5 years,RENT,56420.0,2015-09-05,0,Debt consolidation,14.0,2016-01-14,
8452,4464.0,12.6825,C,Bus driver,<=5 years,MORTGAGE,40950.0,2014-10-13,1,Debt consolidation,17.0,2015-12-16,
8453,13300.0,10.4405,B,Software developer,<=5 years,MORTGAGE,97605.0,2015-02-12,0,Debt consolidation,14.0,2016-01-17,
8454,14880.0,11.514,B,Bus driver,>5 years,MORTGAGE,55200.0,2013-03-18,0,Debt consolidation,26.0,2014-03-23,
8455,21340.0,6.2953,A,Nurse,>5 years,OWNER,102900.0,2015-01-08,0,Debt consolidation,24.0,2016-01-08,
8456,19200.0,10.554499999999999,B,Taxi driver,>5 years,MORTGAGE,159800.0,2011-04-24,0,Debt consolidation,16.0,2011-12-07,
8457,11640.0,9.8901,B,Accountant,>5 years,MORTGAGE,37200.0,2015-02-19,0,Home improvements,7.0,2015-12-25,
8458,3800.0,7.4955,A,Bus driver,>5 years,MORTGAGE,142100.0,2015-03-11,0,Debt consolidation,20.0,2015-12-20,
8459,19400.0,7.6533,A,Accountant,>5 years,MORTGAGE,61100.0,2015-08-05,0,Debt consolidation,23.0,2015-12-10,
8460,19000.0,7.6986,A,Teacher,<=5 years,MORTGAGE,141050.0,2014-11-12,0,Debt consolidation,12.0,2016-01-06,
8461,9700.0,14.6804,C,Accountant,>5 years,MORTGAGE,57000.0,2014-01-14,0,Holidays,9.0,2016-01-26,
8462,9500.0,9.682400000000001,B,Secretary,>5 years,MORTGAGE,63700.0,2013-09-11,0,Debt consolidation,5.0,2016-01-14,
8463,31850.0,11.9938,C,Teacher,<=5 years,RENT,83000.0,2015-11-02,0,Debt consolidation,21.0,2015-12-08,
8464,11532.0,16.8672,D,Teacher,<=5 years,OWNER,30070.0,2015-08-10,0,Debt consolidation,9.0,2016-01-12,
8465,9200.0,9.290700000000001,B,Civil Servant,>5 years,MORTGAGE,86330.0,2015-06-02,0,Debt consolidation,14.0,2016-01-18,
8466,6175.0,5.5476,A,Taxi driver,>5 years,MORTGAGE,34238.88,2014-05-02,0,Debt consolidation,10.0,2015-05-17,
8467,26320.0,9.8901,B,Dentist,<=5 years,RENT,171000.0,2015-11-10,0,Debt consolidation,8.0,2015-12-07,
8468,27900.0,12.4704,B,Nurse,>5 years,MORTGAGE,84933.03,2014-03-02,0,Debt consolidation,16.0,2016-01-16,
8469,3760.0,8.18,B,,,RENT,27181.44,2015-03-09,0,Debt consolidation,12.0,2015-12-23,
8470,11760.0,7.239,A,Dentist,<=5 years,MORTGAGE,63700.0,2012-08-01,0,Home improvements,7.0,2015-08-22,
8471,11760.0,14.697600000000001,C,Bus driver,>5 years,MORTGAGE,32500.0,2014-04-04,0,Home improvements,6.0,2016-01-15,
8472,18600.0,17.4705,E,Accountant,>5 years,MORTGAGE,113850.0,2011-07-23,0,Debt consolidation,7.0,2012-05-06,
8473,9900.0,6.0705,A,Secretary,<=5 years,RENT,50635.0,2015-05-26,0,Debt consolidation,13.0,2016-01-06,
8474,14400.0,10.3306,B,,,RENT,31828.32,2015-03-21,0,Debt consolidation,14.0,2015-10-07,
8475,15680.0,10.110800000000001,B,Bus driver,>5 years,RENT,110000.0,2014-10-08,0,Other,23.0,2015-12-22,
8476,13650.0,12.3975,B,Taxi driver,>5 years,OWNER,124000.0,2013-09-19,0,Home improvements,4.0,2015-12-04,
8477,29400.0,12.0807,B,Statistician,<=5 years,OWNER,114000.0,2013-10-14,0,Debt consolidation,18.0,2015-10-04,
8478,11760.0,10.5504,B,Secretary,>5 years,MORTGAGE,33320.0,2015-10-21,0,Debt consolidation,9.0,2016-01-04,
8479,11160.0,18.354599999999998,E,Dentist,>5 years,MORTGAGE,95950.0,2015-01-26,0,Debt consolidation,14.0,2016-01-20,
8480,13860.0,6.897,A,Other,>5 years,MORTGAGE,84600.0,2015-10-06,0,Debt consolidation,18.0,2016-01-22,
8481,12480.0,6.6833,A,Nurse,>5 years,RENT,54150.0,2015-10-25,0,Debt consolidation,9.0,2016-01-04,
8482,22080.0,7.3377,A,Nurse,<=5 years,OWNER,196000.0,2015-07-02,0,Home improvements,16.0,2016-01-11,
8483,9067.5,10.805800000000001,B,Accountant,>5 years,MORTGAGE,80040.0,2013-01-11,0,Debt consolidation,19.0,2015-08-13,
8484,21840.0,11.44,B,Teacher,<=5 years,RENT,142500.0,2014-12-01,0,Home improvements,11.0,2015-04-09,
8485,1472.0,15.58,D,Teacher,>5 years,OWNER,103400.0,2010-06-05,0,Debt consolidation,12.0,2015-06-25,
8486,18600.0,6.2228,A,Statistician,>5 years,RENT,42780.0,2013-08-12,0,Debt consolidation,8.0,2016-01-26,
8487,30000.0,8.3447,B,Accountant,>5 years,MORTGAGE,118254.64,2015-06-21,0,Debt consolidation,9.0,2016-01-22,
8488,21340.0,17.57,D,Bus driver,<=5 years,RENT,80000.0,2014-04-22,0,Debt consolidation,10.0,2016-01-18,
8489,8370.0,6.2972,A,Bus driver,<=5 years,RENT,49920.0,2015-04-01,0,Debt consolidation,4.0,2016-01-14,
8490,9700.0,12.3405,B,Secretary,<=5 years,RENT,42320.0,2013-12-27,0,Debt consolidation,20.0,2015-04-06,
8491,12000.0,10.0584,B,Civil Servant,<=5 years,MORTGAGE,99000.0,2013-04-06,0,Debt consolidation,17.0,2016-01-15,
8492,22750.0,13.3308,C,Civil Servant,>5 years,RENT,91080.0,2014-09-25,0,Debt consolidation,11.0,2015-08-11,
8493,14833.0,24.5955,E,Taxi driver,>5 years,RENT,45600.0,2014-07-21,1,Other,12.0,2015-08-04,
8494,16445.0,16.1405,D,Civil Servant,>5 years,MORTGAGE,52000.0,2014-07-17,0,Debt consolidation,10.0,2016-01-03,
8495,9000.0,11.2749,C,Nurse,>5 years,RENT,81840.0,2014-11-27,0,Debt consolidation,17.0,2015-12-13,
8496,19000.0,20.8356,E,Accountant,>5 years,MORTGAGE,100700.0,2012-03-11,0,Debt consolidation,21.0,2015-06-09,
8497,33600.0,17.6607,E,Statistician,<=5 years,MORTGAGE,142600.0,2014-05-17,0,Debt consolidation,28.0,2014-06-09,
8498,16740.0,20.09,E,,,MORTGAGE,43200.0,2013-12-05,0,Other,9.0,2016-01-20,
8499,7440.0,11.894400000000001,C,Taxi driver,>5 years,RENT,32200.0,2014-12-24,0,Debt consolidation,13.0,2016-01-01,
8500,19000.0,11.5479,C,Accountant,<=5 years,RENT,40950.0,2015-07-11,0,Debt consolidation,9.0,2016-01-08,
8501,12825.0,19.24,E,Other,>5 years,MORTGAGE,66960.0,2014-11-27,0,Debt consolidation,17.0,2015-05-12,
8502,29675.25,14.2405,C,Civil Servant,<=5 years,RENT,59400.0,2015-01-11,0,Debt consolidation,9.0,2015-08-26,
8503,35000.0,13.3224,C,Teacher,<=5 years,RENT,97000.0,2014-03-24,0,Debt consolidation,12.0,2015-12-05,
8504,12995.5,13.5234,C,Taxi driver,<=5 years,RENT,32340.0,2014-12-27,0,Debt consolidation,17.0,2016-01-06,
8505,9400.0,12.99,B,Secretary,>5 years,RENT,46920.0,2014-02-13,0,Debt consolidation,11.0,2015-03-15,
8506,17480.0,12.2106,C,Accountant,<=5 years,OWNER,39520.0,2014-10-07,0,Debt consolidation,11.0,2016-01-18,
8507,26320.0,13.308300000000001,C,Civil Servant,>5 years,MORTGAGE,97000.0,2014-11-11,0,Debt consolidation,11.0,2016-01-21,
8508,2775.0,17.155,E,Taxi driver,<=5 years,MORTGAGE,34650.0,2015-07-06,0,Debt consolidation,9.0,2015-12-13,
8509,18400.0,16.9725,D,Accountant,>5 years,OWNER,54720.0,2014-01-14,0,Debt consolidation,22.0,2015-12-08,
8510,31850.0,25.058600000000002,E,Software developer,>5 years,MORTGAGE,200000.0,2015-05-20,0,Debt consolidation,28.0,2015-06-19,
8511,18200.0,17.52,E,Teacher,>5 years,RENT,79200.0,2015-06-26,0,Debt consolidation,8.0,2016-01-06,
8512,33250.0,9.6624,B,Accountant,>5 years,OWNER,150000.0,2015-11-08,0,Home improvements,16.0,2016-01-11,
8513,10000.0,8.016399999999999,B,Civil Servant,<=5 years,MORTGAGE,93730.0,2015-02-18,0,Debt consolidation,14.0,2016-01-17,
8514,16800.0,11.6303,B,Teacher,<=5 years,MORTGAGE,138600.0,2011-09-13,0,Debt consolidation,21.0,2015-04-15,
8515,13580.0,16.5158,D,Bus driver,>5 years,MORTGAGE,40040.0,2014-10-20,0,Debt consolidation,14.0,2016-01-19,
8516,19084.75,24.3366,E,Secretary,<=5 years,RENT,44650.0,2015-04-02,0,Debt consolidation,14.0,2016-01-23,
8517,26040.0,9.99,B,Civil Servant,<=5 years,MORTGAGE,119600.0,2015-11-20,0,Debt consolidation,15.0,2016-01-06,
8518,28200.0,13.377,C,Teacher,>5 years,MORTGAGE,88825.0,2014-05-08,0,Debt consolidation,17.0,2016-01-03,
8519,18762.5,10.36,B,Dentist,<=5 years,MORTGAGE,53360.0,2011-01-02,0,Debt consolidation,10.0,2012-08-05,
8520,8342.5,20.37,E,,>5 years,RENT,48000.0,2013-07-24,1,Other,11.0,2016-01-24,
8521,19800.0,7.821000000000001,A,Nurse,>5 years,MORTGAGE,94000.0,2013-07-25,0,Debt consolidation,11.0,2016-01-08,
8522,15360.0,7.3914,A,Other,>5 years,RENT,65800.0,2014-02-21,0,Debt consolidation,20.0,2016-01-24,
8523,17000.0,8.188,A,Software developer,<=5 years,RENT,35574.0,2011-11-02,0,Debt consolidation,12.0,2015-04-04,
8524,22750.0,12.4047,B,Bus driver,>5 years,MORTGAGE,94860.0,2009-12-11,0,Debt consolidation,23.0,2012-09-01,
8525,11760.0,5.93,A,Other,<=5 years,RENT,44550.0,2015-04-02,0,Debt consolidation,30.0,2016-01-23,
8526,9800.0,5.2136000000000005,A,Dentist,<=5 years,MORTGAGE,96030.0,2015-06-15,0,Debt consolidation,8.0,2016-01-11,
8527,12000.0,11.2065,C,Accountant,<=5 years,RENT,50960.0,2015-11-22,0,Debt consolidation,8.0,2016-01-04,
8528,35000.0,13.0634,C,Nurse,<=5 years,MORTGAGE,82450.0,2015-02-09,0,Debt consolidation,17.0,2015-12-14,
8529,14720.0,8.633000000000001,A,Bus driver,>5 years,MORTGAGE,86400.0,2014-04-10,0,Home improvements,15.0,2016-01-25,
8530,2760.0,11.429699999999999,C,Bus driver,>5 years,MORTGAGE,69350.0,2015-10-06,0,Other,7.0,2015-12-10,
8531,17472.0,17.7025,D,Statistician,<=5 years,RENT,99000.0,2014-05-01,0,Debt consolidation,14.0,2016-01-12,
8532,14850.0,11.7502,B,,,OWNER,76800.0,2014-12-25,0,Debt consolidation,5.0,2016-01-02,
8533,8832.0,8.9931,B,Software developer,>5 years,MORTGAGE,45648.28,2014-01-02,0,Debt consolidation,14.0,2016-01-20,
8534,15000.0,13.6206,C,Civil Servant,>5 years,MORTGAGE,63700.0,2014-08-03,0,Debt consolidation,11.0,2016-01-22,
8535,5820.0,11.8017,C,Teacher,>5 years,MORTGAGE,61100.0,2015-05-23,0,Home improvements,5.0,2016-01-14,
8536,15520.0,16.825899999999997,E,Nurse,<=5 years,MORTGAGE,57600.0,2015-12-22,0,Debt consolidation,15.0,2016-01-27,3.0
8537,12000.0,18.354599999999998,E,Accountant,>5 years,MORTGAGE,50000.0,2014-11-04,0,Debt consolidation,4.0,2016-01-21,
8538,4752.0,10.110800000000001,B,Dentist,<=5 years,RENT,55800.0,2015-10-24,0,Debt consolidation,9.0,2016-01-27,
8539,7130.0,15.3126,C,Teacher,>5 years,MORTGAGE,59682.0,2012-10-11,0,Debt consolidation,6.0,2013-02-17,
8540,18600.0,10.3306,B,Civil Servant,>5 years,RENT,81900.0,2014-09-12,0,Debt consolidation,10.0,2015-12-23,
8541,23500.0,6.3388,A,Statistician,>5 years,MORTGAGE,117000.0,2015-08-10,0,Debt consolidation,11.0,2016-01-06,
8542,5580.0,10.4923,B,Statistician,<=5 years,MORTGAGE,97650.0,2015-07-22,0,Debt consolidation,28.0,2016-01-25,
8543,10080.0,6.574,A,Bus driver,>5 years,RENT,72800.0,2015-02-27,0,Debt consolidation,7.0,2016-01-11,
8544,15040.0,12.85,B,Statistician,<=5 years,RENT,57600.0,2013-12-09,0,Debt consolidation,19.0,2016-01-13,
8545,18400.0,7.9,A,,>5 years,MORTGAGE,71000.0,2013-01-22,0,Home improvements,15.0,2016-01-24,
8546,7275.0,6.3388,A,Nurse,<=5 years,RENT,47040.0,2015-11-17,0,Debt consolidation,8.0,2015-12-22,
8547,10920.0,5.2136000000000005,A,Other,>5 years,RENT,67160.0,2015-11-20,0,Debt consolidation,15.0,2016-01-17,
8548,2820.0,7.12,A,Statistician,>5 years,MORTGAGE,115620.0,2014-09-17,0,Debt consolidation,8.0,2016-01-19,
8549,17280.0,5.6079,A,Civil Servant,>5 years,MORTGAGE,106920.0,2012-12-17,0,Debt consolidation,29.0,2013-06-11,
8550,7680.0,9.390600000000001,B,,,MORTGAGE,38000.0,2015-02-19,0,Debt consolidation,14.0,2015-12-13,
8551,23280.0,11.1507,B,Software developer,<=5 years,RENT,130200.0,2013-10-10,0,Debt consolidation,9.0,2016-01-22,
8552,5940.0,12.1153,B,Statistician,>5 years,MORTGAGE,63050.0,2014-03-26,0,Other,10.0,2014-08-01,
8553,8000.0,14.5035,C,Accountant,<=5 years,MORTGAGE,65520.0,2012-04-18,0,Debt consolidation,15.0,2014-12-05,
8554,9900.0,14.31,C,Secretary,<=5 years,MORTGAGE,52250.0,2015-01-11,0,Debt consolidation,12.0,2016-01-23,
8555,7750.0,10.4405,B,Secretary,<=5 years,RENT,52800.0,2015-07-08,0,Debt consolidation,16.0,2016-01-05,
8556,29575.0,12.967500000000001,C,Statistician,>5 years,MORTGAGE,74400.0,2014-05-15,0,Debt consolidation,12.0,2015-01-03,
8557,13020.0,11.14,B,Nurse,>5 years,RENT,60450.0,2013-05-08,0,Debt consolidation,15.0,2015-08-05,
8558,1860.0,13.4688,C,Civil Servant,<=5 years,RENT,23920.0,2014-05-26,0,Debt consolidation,6.0,2016-01-19,
8559,14400.0,9.2365,B,Other,<=5 years,MORTGAGE,61627.5,2014-10-21,0,Debt consolidation,10.0,2015-12-16,
8560,9200.0,13.2905,C,,,RENT,30576.0,2015-09-17,0,Other,6.0,2015-12-16,
8561,5880.0,7.852799999999999,B,Secretary,>5 years,MORTGAGE,33950.0,2015-10-08,0,Debt consolidation,10.0,2016-01-21,
8562,25760.0,21.550199999999997,E,Accountant,>5 years,RENT,111600.0,2015-07-12,0,Debt consolidation,15.0,2015-10-08,
8563,23250.0,11.22,B,Statistician,<=5 years,MORTGAGE,65178.82,2015-12-20,0,Debt consolidation,29.0,2016-01-23,1.0
8564,16704.0,10.3306,B,Teacher,>5 years,MORTGAGE,69120.0,2015-10-11,0,Debt consolidation,18.0,2015-12-09,
8565,3840.0,12.006,B,Other,<=5 years,RENT,25480.0,2013-08-08,0,Debt consolidation,10.0,2016-01-10,
8566,11760.0,6.752199999999999,A,Software developer,<=5 years,RENT,65100.0,2015-11-17,0,Debt consolidation,6.0,2016-01-26,
8567,7920.0,23.765,E,Dentist,>5 years,RENT,24346.0,2013-12-25,0,Other,9.0,2016-01-25,
8568,9800.0,9.6624,B,Nurse,>5 years,OWNER,24380.0,2015-12-09,0,Debt consolidation,10.0,2016-01-01,0.0
8569,14700.0,18.420299999999997,E,Accountant,>5 years,MORTGAGE,73780.6,2014-06-22,0,Home improvements,17.0,2016-01-01,
8570,29700.0,16.6075,D,Civil Servant,>5 years,OWNER,107800.0,2014-03-19,0,Debt consolidation,15.0,2016-01-04,
8571,10997.25,11.086,C,Civil Servant,>5 years,MORTGAGE,52800.0,2015-11-22,0,Debt consolidation,19.0,2016-01-02,
8572,9165.0,11.8655,B,Bus driver,>5 years,OWNER,48510.0,2014-07-26,0,Debt consolidation,8.0,2015-12-14,
8573,23040.0,13.3308,C,Nurse,>5 years,MORTGAGE,78020.0,2014-07-08,0,Other,11.0,2015-12-24,
8574,18600.0,16.3845,D,Bus driver,>5 years,RENT,65500.0,2015-10-10,0,Home improvements,12.0,2016-01-04,
8575,10810.0,11.362,B,Civil Servant,<=5 years,RENT,32900.0,2013-07-14,0,Debt consolidation,9.0,2015-11-16,
8576,7440.0,13.53,B,Civil Servant,>5 years,OWNER,130560.0,2013-12-24,0,Other,10.0,2016-01-26,
8577,14400.0,12.055499999999999,C,Civil Servant,>5 years,RENT,50960.0,2015-10-24,0,Debt consolidation,13.0,2016-01-01,
8578,13860.0,12.2661,C,Accountant,>5 years,RENT,122200.0,2014-11-20,0,Debt consolidation,9.0,2015-12-03,
8579,15980.0,13.5606,C,Accountant,>5 years,MORTGAGE,51700.0,2014-02-18,0,Debt consolidation,9.0,2014-08-26,
8580,8463.25,14.3914,C,Dentist,>5 years,MORTGAGE,48230.0,2013-04-07,0,Debt consolidation,16.0,2014-06-10,
8581,19000.0,8.633000000000001,A,Other,<=5 years,MORTGAGE,108560.0,2014-04-21,0,Debt consolidation,16.0,2015-09-18,
8582,15275.25,15.888,D,Dentist,<=5 years,MORTGAGE,46000.0,2015-10-24,0,Debt consolidation,18.0,2016-01-06,
8583,18200.0,8.8032,B,Accountant,<=5 years,RENT,75200.0,2015-05-15,0,Debt consolidation,29.0,2015-12-12,
